1;46,0;93211
2;46,0;95847
3;46,333332;94451
4;46,333332;95700
5;46,333332;96512
6;46,333332;94991
7;46,333332;95320
8;46,333332;96243
9;46,666668;94256
10;46,666668;96226
11;46,666668;95351
12;46,666668;96281
13;46,666668;95005
14;47,333332;94237
15;47,333332;94128
16;47,333332;94130
17;47,666668;95449
18;47,666668;96028
19;47,666668;95018
20;48,333332;96229
21;48,333332;94674
22;48,666668;95696
23;48,666668;95586
24;48,666668;95315
25;48,666668;96384
26;48,666668;93499
27;48,666668;95682
28;48,666668;93621
29;49,0;97255
30;49,0;94680
31;49,0;94416
32;49,0;94026
33;49,0;95123
34;49,0;94603
35;49,666668;93604
36;49,666668;93359
37;49,666668;94213
38;49,666668;95287
39;50,333332;93758
40;50,666668;94301
41;50,666668;95066
42;50,666668;92626
43;50,666668;92747
44;50,666668;92755
45;51,0;94253
46;51,0;94245
47;51,0;93915
48;51,0;93518
49;51,0;92406
50;51,0;92542
51;51,0;92901
52;51,333332;93309
53;51,333332;91820
54;51,333332;93475
55;51,333332;91991
56;51,333332;93750
57;51,333332;92671
58;51,333332;92581
59;51,333332;92327
60;51,333332;92650
61;51,333332;94163
62;51,666668;93706
63;51,666668;93534
64;52,0;93217
65;52,0;92439
66;52,0;94215
67;52,0;92490
68;52,0;93430
69;52,0;90652
70;52,0;93907
71;52,0;93215
72;52,0;94008
73;52,0;92084
74;52,333332;91617
75;52,333332;93971
76;52,333332;92344
77;52,333332;93526
78;52,333332;91121
79;52,333332;93217
80;52,333332;91207
81;52,333332;92648
82;52,333332;92351
83;52,333332;93006
84;52,333332;92222
85;52,333332;90908
86;52,666668;92226
87;52,666668;91993
88;52,666668;93294
89;52,666668;91642
90;53,0;93172
91;53,0;92338
92;53,0;93272
93;53,0;91420
94;53,0;92592
95;53,0;93904
96;53,0;91553
97;53,0;92216
98;53,0;92138
99;53,0;91025
100;53,0;93221
101;53,0;91326
102;53,0;93091
103;53,0;92132
104;53,0;93421
105;53,0;91580
106;53,0;93468
107;53,0;91682
108;53,0;92490
109;53,0;93004
110;53,0;92115
111;53,0;92866
112;53,333332;91683
113;53,333332;91893
114;53,333332;90686
115;53,333332;91832
116;53,333332;93110
117;53,333332;91646
118;53,333332;92250
119;53,333332;93765
120;53,333332;92034
121;53,333332;93701
122;53,333332;91703
123;53,333332;92260
124;53,333332;91374
125;53,333332;91564
126;53,333332;93371
127;53,333332;90736
128;53,333332;92669
129;53,333332;92120
130;53,333332;93805
131;53,333332;91514
132;53,666668;93687
133;53,666668;92020
134;53,666668;92590
135;53,666668;92327
136;53,666668;91314
137;53,666668;92350
138;53,666668;91600
139;53,666668;93590
140;53,666668;92726
141;54,0;93174
142;54,0;92587
143;54,0;92237
144;54,0;91847
145;54,0;92665
146;54,0;91001
147;54,0;91585
148;54,0;92349
149;54,0;93521
150;54,0;92646
151;54,0;93282
152;54,0;92133
153;54,0;91762
154;54,0;92783
155;54,0;92230
156;54,0;93423
157;54,0;92525
158;54,0;92458
159;54,333332;92287
160;54,333332;93347
161;54,333332;92597
162;54,333332;92416
163;54,333332;92153
164;54,333332;92868
165;54,333332;93039
166;54,333332;92791
167;54,333332;92190
168;54,333332;92116
169;54,333332;92085
170;54,333332;91222
171;54,333332;91809
172;54,333332;91415
173;54,333332;92454
174;54,666668;90448
175;54,666668;92620
176;54,666668;90934
177;54,666668;91846
178;54,666668;92006
179;54,666668;91041
180;54,666668;91277
181;54,666668;90328
182;54,666668;91643
183;54,666668;91260
184;54,666668;90998
185;54,666668;91501
186;54,666668;91130
187;54,666668;91087
188;54,666668;92457
189;54,666668;91800
190;54,666668;92523
191;54,666668;93245
192;54,666668;91689
193;54,666668;92814
194;54,666668;93047
195;54,666668;91182
196;54,666668;91916
197;54,666668;90959
198;54,666668;92144
199;54,666668;90970
200;55,0;91118
201;55,0;92744
202;55,0;91736
203;55,0;92409
204;55,0;92002
205;55,0;90900
206;55,0;92852
207;55,0;92231
208;55,0;92307
209;55,0;91676
210;55,0;90939
211;55,0;91541
212;55,0;91823
213;55,333332;91340
214;55,333332;91739
215;55,333332;91146
216;55,333332;92028
217;55,666668;90760
218;55,666668;91830
219;55,666668;91941
220;55,666668;92564
221;55,666668;92220
222;55,666668;91512
223;55,666668;90745
224;55,666668;90739
225;55,666668;91049
226;55,666668;91186
227;55,666668;91468
228;55,666668;5970003
229;55,666668;93403
230;55,666668;92272
231;55,666668;92073
232;55,666668;93725
233;55,666668;91407
234;55,666668;92640
235;55,666668;91787
236;55,666668;92243
237;55,666668;91623
238;55,666668;91639
239;55,666668;92136
240;55,666668;92153
241;55,666668;92894
242;55,666668;90618
243;55,666668;92062
244;55,666668;91225
245;55,666668;92078
246;55,666668;92136
247;55,666668;91518
248;55,666668;90682
249;55,666668;90242
250;55,666668;91901
251;55,666668;90639
252;55,666668;92254
253;55,666668;91548
254;55,666668;91246
255;55,666668;92759
256;55,666668;91124
257;55,666668;91620
258;55,666668;91342
259;55,666668;90442
260;55,666668;91225
261;55,666668;92039
262;55,666668;92164
263;55,666668;91029
264;55,666668;90668
265;55,666668;92862
266;55,666668;90859
267;56,0;91823
268;56,0;91402
269;56,0;90913
270;56,0;92300
271;56,0;91479
272;56,0;90478
273;56,0;91662
274;56,0;92631
275;56,0;92997
276;56,0;91521
277;56,0;91771
278;56,0;91987
279;56,0;92440
280;56,0;92800
281;56,0;91389
282;56,0;92112
283;56,0;92354
284;56,0;92409
285;56,0;90315
286;56,0;90986
287;56,0;90914
288;56,0;91461
289;56,333332;91458
290;56,333332;91642
291;56,333332;90532
292;56,333332;91833
293;56,333332;91676
294;56,666668;91235
295;56,666668;91134
296;56,666668;89761
297;56,666668;92048
298;56,666668;90952
299;56,666668;91610
300;56,666668;91142
301;56,666668;90875
302;56,666668;91645
303;56,666668;90531
304;56,666668;92995
305;56,666668;91368
306;56,666668;91218
307;56,666668;92052
308;56,666668;89484
309;56,666668;91099
310;56,666668;90862
311;56,666668;91228
312;56,666668;91292
313;56,666668;90955
314;56,666668;89916
315;56,666668;92071
316;56,666668;91524
317;57,0;91497
318;57,0;92059
319;57,0;90710
320;57,0;91708
321;57,0;91496
322;57,0;91591
323;57,0;91773
324;57,0;91654
325;57,0;92884
326;57,0;91449
327;57,0;90400
328;57,0;91256
329;57,0;91226
330;57,0;92003
331;57,0;90961
332;57,0;90794
333;57,0;91352
334;57,0;91321
335;57,0;91612
336;57,0;91932
337;57,0;90321
338;57,0;92754
339;57,0;91576
340;57,0;92618
341;57,0;92224
342;57,0;91998
343;57,0;92179
344;57,0;91556
345;57,0;91457
346;57,0;91295
347;57,0;91593
348;57,0;91119
349;57,0;91780
350;57,0;90870
351;57,0;92492
352;57,0;91985
353;57,0;92275
354;57,0;91454
355;57,0;91398
356;57,0;91182
357;57,0;91532
358;57,0;92179
359;57,0;92463
360;57,0;91083
361;57,0;91697
362;57,0;92211
363;57,0;92176
364;57,0;92134
365;57,0;91619
366;57,0;90720
367;57,0;91703
368;57,0;91539
369;57,0;90803
370;57,0;92772
371;57,0;92447
372;57,0;90596
373;57,0;90960
374;57,0;91336
375;57,0;92000
376;57,0;91500
377;57,0;92230
378;57,0;91228
379;57,0;92518
380;57,0;91106
381;57,333332;91204
382;57,333332;91123
383;57,333332;91387
384;57,333332;91923
385;57,333332;91125
386;57,333332;90821
387;57,333332;91184
388;57,333332;92422
389;57,333332;91084
390;57,333332;90829
391;57,333332;91793
392;57,333332;91021
393;57,333332;91990
394;57,333332;92310
395;57,333332;92851
396;57,333332;91999
397;57,333332;91521
398;57,333332;90580
399;57,333332;91168
400;57,333332;90461
